t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 950.45, 242.035, 0.0664254, -0.997791, 3.11729, 0, 12.0008, 0, 0, 0
0, 0, 949.912, 241.974, 0.0633346, -0.997992, 2.20291, 0, -18.8149, -0.0430556, 0, 0
0, 0, 949.346, 241.87, 0.063074, -0.998009, 2.93975, 0, 6.43933, -0.0242523, 0, 0
0, 0, 948.839, 241.761, 0.0616608, -0.998097, 2.63998, 0, 9.16746, 0, 0, 0
0, 0, 948.247, 241.752, 0.060832, -0.998148, 3.27919, 0, 14.2197, -0.0112311, 0, 0
0, 0, 947.742, 241.668, 0.0596362, -0.99822, 2.41373, 0, 2.32412, -0.0179118, 0, 0
0, 0, 947.189, 241.61, 0.0564986, -0.998403, 2.87599, 0, 3.26627, -0.0216503, 0, 0
0, 0, 946.68, 241.583, 0.0558009, -0.998442, 2.36305, 0, -3.02163, -0.0306269, 0, 0
0, 0, 946.135, 241.517, 0.056879, -0.998381, 2.77309, 0, -8.00133, 0.0210173, 0, 0
0, 0, 945.508, 241.425, 0.057215, -0.998362, 2.75926, 0, 0.364398, 0, 0, 0
0, 0, 944.987, 241.379, 0.0587173, -0.998275, 2.3285, 0, -3.4317, 0.0283907, 0, 0
0, 0, 944.459, 241.31, 0.0593207, -0.998239, 3.00388, 0, 5.09655, 0, 0, 0
0, 0, 943.94, 241.244, 0.0617973, -0.998089, 2.27814, 0, 2.07159, 0.0241401, 0, 0
0, 0, 943.444, 241.175, 0.0617048, -0.998094, 2.7161, 0, 2.45034, 0, 0, 0
0, 0, 942.892, 241.153, 0.0639461, -0.997953, 2.68869, 0, -3.62444, 0.0275348, 0, 0
0, 0, 942.295, 241.021, 0.0632543, -0.997997, 3.24467, 0, 14.1469, 0, 0, 0
0, 0, 941.699, 240.92, 0.0630315, -0.998012, 2.35242, 0, -2.11045, 0, 0, 0
0, 0, 941.171, 240.887, 0.0632285, -0.997999, 2.64425, 0, 2.94108, 0, 0, 0
0, 0, 940.603, 240.794, 0.0623996, -0.998051, 2.29158, 0, 13.1175, -0.0161277, 0, 0
0, 0, 940.071, 240.761, 0.0621901, -0.998064, 2.75978, 0, -3.93773, 0, 0, 0
0, 0, 939.471, 240.687, 0.061313, -0.998119, 2.63581, 0, 17.9421, -0.0273283, 0, 0
0, 0, 938.967, 240.626, 0.0610079, -0.998137, 2.40989, 0, 1.72369, 0, 0, 0
0, 0, 938.351, 240.559, 0.0600866, -0.998193, 2.68264, 0, 5.14098, 0, 0, 0
0, 0, 937.758, 240.448, 0.0584235, -0.998292, 2.67417, 0, -4.22122, -0.0109278, 0, 0
0, 0, 937.26, 240.396, 0.0579015, -0.998322, 2.60539, 0, -0.355071, 0, 0, 0
0, 0, 936.665, 240.347, 0.0568651, -0.998382, 2.43638, 0, -4.57285, -0.012718, 0, 0
0, 0, 936.128, 240.286, 0.0577166, -0.998333, 2.61214, 0, -2.10992, 0, 0, 0
0, 0, 935.497, 240.217, 0.0586287, -0.99828, 2.71985, 0, 5.59528, 0.0107665, 0, 0
0, 0, 934.984, 240.151, 0.0590528, -0.998255, 2.34867, 0, 3.7494, 0.0120122, 0, 0
0, 0, 934.481, 240.092, 0.0596664, -0.998218, 2.59971, 0, -5.09607, 0, 0, 0
0, 0, 933.98, 240.021, 0.0601094, -0.998192, 2.60228, 0, -1.81256, 0, 0, 0
0, 0, 933.374, 239.933, 0.0613818, -0.998114, 2.25059, 0, 7.04317, 0, 0, 0
0, 0, 932.758, 239.852, 0.0630644, -0.998009, 2.60788, 0, 9.52024, 0.0145537, 0, 0
0, 0, 932.255, 239.793, 0.0640835, -0.997945, 2.37675, 0, -4.27838, 0.0112231, 0, 0
0, 0, 931.638, 239.683, 0.0654574, -0.997855, 2.45205, 0, -1.64608, 0, 0, 0
0, 0, 931.138, 239.636, 0.0669075, -0.997759, 2.60795, 0, 4.03067, 0.0156168, 0, 0
0, 0, 930.545, 239.515, 0.0673348, -0.99773, 2.44586, 0, -0.649787, 0.0107419, 0, 0
0, 0, 929.943, 239.478, 0.0681578, -0.997675, 2.66382, 0, 13.4666, 0, 0, 0
0, 0, 929.35, 239.357, 0.0694561, -0.997585, 2.40772, 0, 8.92763, 0.0176, 0, 0
0, 0, 928.776, 239.291, 0.0696429, -0.997572, 2.24972, 0, 7.02193, 0, 0, 0
0, 0, 928.183, 239.19, 0.0713472, -0.997452, 2.48038, 0, -3.44487, 0.0269827, 0, 0
0, 0, 927.566, 239.108, 0.0719412, -0.997409, 2.72219, 0, 11.1453, 0.0111378, 0, 0
0, 0, 926.982, 239.013, 0.0736828, -0.997282, 2.25019, 0, 0.529133, 0, 0, 0
0, 0, 926.447, 238.931, 0.0746732, -0.997208, 2.80821, 0, -11.4197, 0.0186661, 0, 0
0, 0, 925.885, 238.866, 0.0750986, -0.997176, 2.73327, 0, -8.91028, 0.0165614, 0, 0
0, 0, 925.285, 238.799, 0.0751169, -0.997175, 2.08906, 0, -3.09525, -0.0112441, 0, 0
0, 0, 924.714, 238.698, 0.0754873, -0.997147, 2.62527, 0, -0.669807, 0, 0, 0
0, 0, 924.14, 238.587, 0.0753785, -0.997155, 2.4911, 0, 8.22907, 0, 0, 0
0, 0, 923.523, 238.493, 0.076466, -0.997072, 2.76181, 0, 9.23693, 0.0200624, 0, 0
0, 0, 922.977, 238.441, 0.0767365, -0.997051, 2.09845, 0, 7.07315, 0, 0, 0
0, 0, 922.373, 238.311, 0.0773193, -0.997006, 2.47184, 0, -5.44654, 0, 0, 0
0, 0, 921.836, 238.212, 0.0761879, -0.997093, 2.20475, 0, -0.389811, 0, 0, 0
0, 0, 921.257, 238.141, 0.0768202, -0.997045, 2.19556, 0, 0.775959, 0, 0, 0
0, 0, 920.668, 238.038, 0.0780099, -0.996953, 2.63689, 0, 4.78479, 0, 0, 0
0, 0, 920.114, 237.99, 0.0777142, -0.996976, 2.22693, 0, -0.732611, 0.0132619, 0, 0
