t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0,0,925.706,238.131,0.13846,-0.990368,1.96853,0,0.449554,0.176236,0,0
0,0,925.168,237.874,0.168185,-0.985755,2.02086,0,-3.34044,0.210026,0,0
0,0,924.69,237.628,0.203938,-0.978984,1.64546,0,-14.6168,0.24355,0,0
0,0,924.102,237.242,0.252501,-0.967597,2.14221,0,-0.65353,0.304334,0,0
0,0,923.615,236.874,0.303888,-0.952708,1.92828,0,-0.062649,0.324288,0,0
0,0,923.216,236.49,0.351813,-0.93607,1.84487,0,-1.08029,0.329956,0,0
0,0,922.877,236.015,0.404957,-0.914336,1.86815,0,5.45595,0.326451,0,0
0,0,922.573,235.508,0.456335,-0.889808,1.98336,0,7.24429,0.31552,0,0
0,0,922.313,234.987,0.5025,-0.864577,1.73017,0,1.40693,0.288432,0,0
0,0,922.152,234.499,0.539504,-0.841983,1.70509,0,-6.1841,0.271478,0,0
0,0,921.967,233.956,0.579314,-0.815104,1.71067,0,-8.44073,0.262471,0,0
0,0,921.853,233.387,0.612499,-0.790471,1.72422,0,-1.59964,0.222238,0,0
0,0,921.777,232.828,0.639901,-0.768457,1.61036,0,-0.770834,0.193017,0,0
0,0,921.747,232.296,0.659457,-0.751742,1.71939,0,-1.18724,0.160956,0,0
0,0,921.707,231.706,0.676714,-0.736246,1.84699,0,8.88713,0.116026,0,0
0,0,921.704,231.18,0.687539,-0.726148,2.00672,0,1.11375,0.0799801,0,0
0,0,921.661,230.666,0.69491,-0.719097,1.70121,0,-3.05802,0.0555165,0,0
0,0,921.657,230.086,0.700532,-0.713621,1.65828,0,2.75358,0.0369469,0,0
0,0,921.658,229.562,0.703973,-0.710227,1.75011,0,1.56133,0.0338015,0,0
0,0,921.704,229.006,0.707562,-0.706651,1.43178,0,-0.228439,0.030383,0,0
0,0,921.688,228.407,0.710698,-0.703498,2.06746,0,-3.9085,0.0229792,0,0
0,0,921.69,227.853,0.71292,-0.701246,1.7305,0,-2.98692,0.0174165,0,0
0,0,921.705,227.345,0.715441,-0.698673,1.75974,0,0.182705,0.0278863,0,0
0,0,921.709,226.797,0.717659,-0.696395,1.79212,0,0.395282,0.0167051,0,0
0,0,921.723,226.297,0.720143,-0.693825,1.69734,0,0.147746,0.0235591,0,0
0,0,921.747,225.734,0.721141,-0.692788,1.8761,0,1.62013,0,0,0
0,0,921.769,225.202,0.72199,-0.691904,1.83473,0,3.493,0,0,0
0,0,921.793,224.63,0.722335,-0.691544,1.80921,0,0.517029,0,0,0
0,0,921.801,224.106,0.72289,-0.690963,1.7693,0,-1.60765,0,0,0
0,0,921.838,223.528,0.723008,-0.690839,1.88755,0,-1.87522,0,0,0
0,0,921.872,223.003,0.724012,-0.689788,1.87651,0,-0.733094,0.0107342,0,0
0,0,921.892,222.345,0.724514,-0.68926,1.82731,0,-0.456055,0,0,0
0,0,921.92,221.766,0.72492,-0.688833,2.06122,0,-2.36676,0,0,0
0,0,921.938,221.234,0.724092,-0.689703,1.65242,0,-0.798849,0,0,0
0,0,921.971,220.657,0.721646,-0.692262,2.03867,0,-2.5226,-0.0308807,0,0
0,0,921.985,220.032,0.717672,-0.696382,1.87837,0,-0.749675,-0.0423198,0,0
0,0,921.976,219.453,0.711425,-0.702762,1.80326,0,-1.05912,-0.0618164,0,0
0,0,922.002,218.886,0.702551,-0.711634,1.67104,0,-1.93023,-0.0890875,0,0
0,0,921.921,218.368,0.6906,-0.723237,1.61373,0,1.44873,-0.112251,0,0
0,0,921.873,217.816,0.675397,-0.737454,1.60746,0,-4.5836,-0.153384,0,0
0,0,921.773,217.292,0.655285,-0.755382,1.82248,0,-0.511007,-0.192348,0,0
0,0,921.613,216.798,0.627946,-0.778257,1.77617,0,-2.47599,-0.242368,0,0
0,0,921.425,216.325,0.598071,-0.801443,1.73936,0,-10.7549,-0.268389,0,0
0,0,921.146,215.807,0.559437,-0.828873,1.89886,0,-6.44561,-0.268485,0,0
0,0,920.886,215.327,0.520112,-0.854098,1.61869,0,-0.823737,-0.2673,0,0
0,0,920.486,214.82,0.469654,-0.88285,1.5735,0,1.56546,-0.295008,0,0
0,0,920.146,214.447,0.431187,-0.902263,1.77538,0,-1.5746,-0.293087,0,0
0,0,919.751,214.07,0.387299,-0.921954,1.72769,0,1.52368,-0.267362,0,0
0,0,919.292,213.744,0.344366,-0.938835,1.59632,0,-7.19145,-0.267399,0,0
0,0,918.782,213.424,0.295785,-0.955254,1.54061,0,0.911889,-0.259026,0,0
0,0,918.313,213.212,0.256527,-0.966537,1.34037,0,1.6914,-0.228344,0,0
0,0,917.741,212.982,0.213519,-0.976939,1.61749,0,-1.14242,-0.213648,0,0
0,0,917.245,212.801,0.179473,-0.983763,1.36497,0,-2.52133,-0.176231,0,0
0,0,916.751,212.693,0.150686,-0.988582,1.46655,0,0.511508,-0.137848,0,0
0,0,916.264,212.567,0.126579,-0.991957,1.66431,0,4.09874,-0.117857,0,0
0,0,915.71,212.459,0.105065,-0.994465,1.52298,0,1.76373,-0.103229,0,0
0,0,915.145,212.382,0.0845614,-0.996418,1.56607,0,-1.66685,-0.104621,0,0
0,0,914.626,212.336,0.066793,-0.997767,1.82848,0,5.00655,-0.106363,0,0
0,0,914.057,212.305,0.0472156,-0.998885,1.52029,0,1.68965,-0.0977701,0,0
0,0,913.539,212.281,0.0356388,-0.999365,1.64968,0,-0.131453,-0.0625325,0,0
0,0,913.018,212.249,0.0282969,-0.9996,1.65601,0,9.02787,-0.0235325,0,0
0,0,912.456,212.213,0.0243849,-0.999703,1.55581,0,2.01056,-0.0161551,0,0
0,0,911.889,212.202,0.0208327,-0.999783,1.68338,0,1.72149,-0.0228182,0,0
0,0,911.354,212.197,0.0195465,-0.999809,1.01,0,-0.204259,0,0,0
0,0,910.815,212.155,0.0181433,-0.999835,1.01,0,-0.419193,0,0,0
0,0,910.285,212.157,0.0174469,-0.999848,0.5,0,-1.59166,0,0,0
0,0,909.736,212.157,0.01563,-0.999878,0,0,-5.26417,-0.0148254,0,0
