t_sec, t_nanosec, x, y, heading_real, heading_imag, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0,0,683.714,14.6039,0.0222565,-0.999752,1.97873,0,0.45743,0,0,0
0,0,683.213,14.569,0.0219472,-0.999759,2.11093,0,4.51818,0,0,0
0,0,682.614,14.5462,0.022596,-0.999745,1.98742,0,2.10686,0,0,0
0,0,682.027,14.5233,0.0231078,-0.999733,1.98004,0,-0.262696,0,0,0
0,0,681.425,14.4968,0.0228176,-0.99974,2.09864,0,8.73874,0,0,0
0,0,680.922,14.4725,0.0226394,-0.999744,1.95029,0,1.0175,0,0,0
0,0,680.317,14.4602,0.0220558,-0.999757,2.04869,0,6.09929,-0.0116449,0,0
0,0,679.611,14.411,0.0222433,-0.999753,2.05722,0,0.858905,0,0,0
0,0,679.079,14.388,0.0222038,-0.999753,2.09848,0,-0.330121,0,0,0
0,0,678.56,14.3556,0.0220786,-0.999756,2.05585,0,-7.15691,0,0,0
0,0,677.952,14.3416,0.0224368,-0.999748,1.96849,0,1.75175,0,0,0
0,0,677.434,14.3146,0.0228942,-0.999738,2.00847,0,0.207736,0,0,0
0,0,676.912,14.2895,0.0225949,-0.999745,2.04465,0,-0.662171,0,0,0
0,0,676.402,14.2734,0.0219631,-0.999759,2.12228,0,10.5881,-0.0144406,0,0
0,0,675.889,14.2477,0.0224947,-0.999747,1.87173,0,-2.74619,0,0,0
0,0,675.36,14.2271,0.0220645,-0.999757,2.08539,0,-0.0402949,0,0,0
0,0,674.751,14.1931,0.0219513,-0.999759,2.20254,0,10.2852,0,0,0
0,0,674.238,14.1731,0.0219294,-0.999759,1.94738,0,-2.69299,0,0,0
0,0,673.617,14.1444,0.0221001,-0.999756,2.03723,0,-0.385765,0,0,0
0,0,673.111,14.1226,0.0217101,-0.999764,2.12525,0,1.41926,0,0,0
0,0,672.581,14.0952,0.0214573,-0.99977,2.11992,0,-0.395427,0,0,0
0,0,672.08,14.0714,0.0217035,-0.999764,1.93034,0,-5.63169,0,0,0
0,0,671.566,14.0629,0.0213524,-0.999772,2.06361,0,-3.98301,0,0,0
0,0,671.043,14.0357,0.0214806,-0.999769,2.23698,0,6.43783,0,0,0
0,0,670.521,14.0152,0.0217083,-0.999764,2.10838,0,-2.28531,0,0,0
0,0,669.997,13.9959,0.0218635,-0.999761,2.08516,0,0.227217,0,0,0
0,0,669.461,13.9686,0.0218537,-0.999761,2.07428,0,-4.23119,0,0,0
0,0,668.951,13.9377,0.0219567,-0.999759,2.09217,0,0.537315,0,0,0
0,0,668.421,13.9296,0.0213658,-0.999772,2.11139,0,1.81533,0,0,0
0,0,667.805,13.8978,0.0212148,-0.999775,2.11709,0,0.877857,0,0,0
0,0,667.298,13.8739,0.0205924,-0.999788,1.81324,0,-12.786,0,0,0
0,0,666.757,13.8584,0.020062,-0.999799,2.24734,0,-1.25648,0,0,0
0,0,666.246,13.8385,0.0196199,-0.999808,2.01886,0,-3.13664,0,0,0
0,0,665.59,13.8162,0.0184893,-0.999829,2.09824,0,0.701504,-0.0117985,0,0
0,0,665.081,13.7817,0.0185007,-0.999829,2.22706,0,0.408802,0,0,0
0,0,664.54,13.7675,0.0174811,-0.999847,2.10124,0,-3.68425,0,0,0
0,0,664.027,13.7384,0.0170075,-0.999855,2.17691,0,5.96262,0,0,0
0,0,663.489,13.7202,0.0160872,-0.999871,2.11668,0,0.089544,0,0,0
0,0,662.971,13.7081,0.0153714,-0.999882,2.14993,0,2.66926,0,0,0
0,0,662.42,13.6949,0.0146891,-0.999892,2.07597,0,3.24053,0,0,0
0,0,661.889,13.6862,0.0137775,-0.999905,2.22558,0,0.340238,-0.012021,0,0
0,0,661.358,13.6623,0.0131967,-0.999913,2.13255,0,3.39965,0,0,0
0,0,660.801,13.6593,0.0122232,-0.999925,2.33601,0,0.953782,0,0,0
0,0,660.277,13.648,0.0113595,-0.999936,2.1337,0,0.057251,-0.0130969,0,0
0,0,659.736,13.6399,0.0105307,-0.999945,2.19564,0,-2.4269,0,0,0
0,0,659.196,13.6227,0.00980321,-0.999952,2.19836,0,-0.210089,0,0,0
0,0,658.643,13.6206,0.00958873,-0.999954,2.14286,0,-1.15166,0,0,0
0,0,658.099,13.6171,0.00918457,-0.999958,2.10023,0,-6.44632,0,0,0
0,0,657.546,13.5973,0.00985328,-0.999951,2.16687,0,-1.56764,0.0103092,0,0
0,0,657.018,13.5934,0.00943142,-0.999956,2.1956,0,3.03996,0,0,0
0,0,656.464,13.5758,0.00973489,-0.999953,2.34994,0,0.152356,0,0,0
0,0,655.915,13.5697,0.00924955,-0.999957,2.3494,0,4.52731,0,0,0
0,0,655.391,13.5746,0.00952871,-0.999955,2.14396,0,4.60361,0,0,0
0,0,654.838,13.5519,0.0103243,-0.999947,2.271,0,1.08445,0,0,0
0,0,654.304,13.5423,0.0111797,-0.999938,2.04501,0,-4.53149,0.0162176,0,0
0,0,653.774,13.531,0.0112727,-0.999936,2.10018,0,1.78213,0,0,0
0,0,653.231,13.5229,0.0121191,-0.999927,2.11872,0,2.89466,0,0,0
0,0,652.698,13.5111,0.0127056,-0.999919,2.10891,0,1.36423,0,0,0
0,0,652.18,13.5003,0.0131216,-0.999914,1.98053,0,-0.628791,0,0,0
0,0,651.523,13.4754,0.0133923,-0.99991,2.1841,0,0.515898,0,0,0
0,0,651.013,13.4626,0.0133596,-0.999911,2.0492,0,-2.42408,0,0,0
0,0,650.459,13.4527,0.013433,-0.99991,2.11994,0,-3.05222,0,0,0
0,0,649.941,13.4376,0.0135774,-0.999908,2.15119,0,1.16476,0,0,0
0,0,649.409,13.4336,0.0136639,-0.999907,1.9452,0,-0.696235,0,0,0
0,0,648.886,13.4175,0.013997,-0.999902,2.10494,0,-2.02862,0,0,0
0,0,648.359,13.4097,0.0139844,-0.999902,2.0747,0,-0.385032,0,0,0
0,0,647.836,13.3885,0.0137314,-0.999906,2.35396,0,12.0006,0,0,0
0,0,647.208,13.3779,0.0134371,-0.99991,1.95209,0,-1.03764,0,0,0
0,0,646.665,13.37,0.0134132,-0.99991,2.36744,0,1.37516,0,0,0
0,0,646.155,13.3571,0.0133692,-0.999911,2.04282,0,-0.237105,0,0,0
0,0,645.618,13.3519,0.0139584,-0.999903,2.11803,0,1.79925,0.0102403,0,0
0,0,645.111,13.3367,0.0140041,-0.999902,2.03612,0,-2.64968,0,0,0
0,0,644.57,13.3269,0.0143238,-0.999897,1.99539,0,-5.29869,0,0,0
0,0,644.063,13.3077,0.0141215,-0.9999,2.11509,0,1.21574,0,0,0
0,0,643.423,13.2904,0.0136102,-0.999907,2.09723,0,-1.74823,0,0,0
0,0,642.806,13.268,0.0131998,-0.999913,2.37697,0,5.03652,0,0,0
0,0,642.287,13.2739,0.0131016,-0.999914,2.01784,0,0.175871,0,0,0
0,0,641.755,13.259,0.0127663,-0.999919,2.32895,0,1.44022,0,0,0
0,0,641.231,13.2526,0.0121385,-0.999926,1.93155,0,-2.30837,0,0,0
0,0,640.7,13.2417,0.0116456,-0.999932,2.20081,0,-0.765675,0,0,0
0,0,640.189,13.2363,0.0109715,-0.99994,2.00624,0,0.0835421,0,0,0
0,0,639.67,13.2326,0.0103433,-0.999947,2.09275,0,-0.0445759,0,0,0
0,0,639.044,13.2064,0.00926291,-0.999957,1.92355,0,1.21587,-0.0106781,0,0
0,0,638.503,13.1972,0.00876042,-0.999962,2.313,0,-10.3568,0,0,0
0,0,637.988,13.1826,0.00722448,-0.999974,1.8602,0,-5.80984,0,0,0
0,0,637.462,13.1591,0.00695747,-0.999976,2.21231,0,3.3539,0,0,0
0,0,636.956,13.1635,0.00530664,-0.999986,1.72703,0,-7.20711,-0.0120633,0,0
0,0,636.295,13.1506,0.00313051,-0.999995,2.44025,0,1.19254,-0.0143727,0,0
0,0,635.755,13.153,0.000285492,1,1.73833,0,1.24706,-0.0235461,0,0
0,0,635.166,13.161,0.00312066,0.999995,2.03068,0,-12.5735,-0.0227395,0,0
0,0,634.605,13.2026,0.0081308,0.999967,2.10549,0,-1.05976,-0.045782,0,0
0,0,634.077,13.2239,0.011416,0.999935,2.18204,0,-1.4493,-0.0214611,0,0
0,0,633.471,13.2557,0.0165361,0.999863,1.93664,0,1.12317,-0.0366601,0,0
0,0,632.845,13.2752,0.021179,0.999776,2.06472,0,3.07255,-0.0314454,0,0
0,0,632.337,13.2895,0.0251234,0.999684,1.98731,0,-2.57296,-0.0252575,0,0
0,0,631.817,13.317,0.0296829,0.999559,2.13212,0,0.460521,-0.0388066,0,0
0,0,631.223,13.3976,0.0354252,0.999372,2.03814,0,2.21372,-0.044221,0,0
0,0,630.706,13.412,0.0389867,0.99924,2.05539,0,0.817555,-0.0271234,0,0
0,0,630.125,13.4792,0.0449016,0.998991,1.86143,0,-1.72945,-0.0411553,0,0
0,0,629.605,13.5383,0.0490906,0.998794,1.81189,0,-9.26496,-0.0289045,0,0
0,0,629.027,13.5987,0.052737,0.998608,2.02797,0,-0.606075,-0.0252203,0,0
0,0,628.532,13.6656,0.0540902,0.998536,2.03266,0,-0.167098,0,0,0
0,0,627.948,13.7245,0.0549616,0.998488,1.82351,0,-1.00882,0,0,0
0,0,627.375,13.7982,0.0550727,0.998482,1.87768,0,-0.493059,0.010175,0,0
0,0,626.818,13.8465,0.0539948,0.998541,1.88369,0,-4.24824,0.0106592,0,0
0,0,626.263,13.9117,0.0512038,0.998688,1.7987,0,-0.29414,0.0148612,0,0
0,0,625.696,13.9746,0.0482714,0.998834,2.04763,0,2.07014,0.0268537,0,0
0,0,625.094,14.0272,0.0452898,0.998974,1.76437,0,0.793498,0.0200564,0,0
0,0,624.516,14.0979,0.0429816,0.999076,1.84728,0,-1.42989,0.015719,0,0
0,0,623.99,14.112,0.0402563,0.999189,1.65752,0,-4.76773,0.0199101,0,0
0,0,623.393,14.1681,0.0376061,0.999293,1.69339,0,3.49208,0.0102707,0,0
0,0,622.868,14.2005,0.0350598,0.999385,1.66338,0,1.7215,0.0133055,0,0
0,0,622.192,14.2561,0.0321555,0.999483,1.82358,0,-1.55283,0,0,0
0,0,621.636,14.2714,0.0301376,0.999546,1.5086,0,3.02026,0,0,0
0,0,621.052,14.3128,0.0292957,0.999571,1.73129,0,0.351535,0,0,0
0,0,620.51,14.3375,0.0281067,0.999605,1.50236,0,0.228503,0.0105543,0,0
0,0,619.991,14.381,0.0275892,0.999619,1.86772,0,3.58355,0,0,0
0,0,619.43,14.4068,0.0269244,0.999637,1.61476,0,-1.59505,0,0,0
0,0,618.899,14.4368,0.026918,0.999638,1.77362,0,-1.48479,0,0,0
0,0,618.312,14.4693,0.0267804,0.999641,1.75762,0,1.69652,0,0,0
0,0,617.793,14.5055,0.0283399,0.999598,1.63626,0,1.694,0,0,0
0,0,617.197,14.5275,0.029449,0.999566,1.88913,0,7.50525,-0.0112543,0,0
0,0,616.678,14.5676,0.030766,0.999527,1.65766,0,-0.555871,0,0,0
0,0,616.126,14.6041,0.0331514,0.99945,1.96001,0,-1.47813,-0.0172869,0,0
0,0,615.599,14.6423,0.0360342,0.999351,1.76943,0,1.98436,-0.018317,0,0
0,0,614.949,14.6851,0.0418048,0.999126,1.82502,0,3.33681,-0.0324637,0,0
0,0,614.417,14.7525,0.0510323,0.998697,1.75581,0,-1.81424,-0.0717194,0,0
0,0,613.882,14.8336,0.061165,0.998128,1.85856,0,8.10985,-0.0792835,0,0
0,0,613.327,14.9092,0.074271,0.997238,1.78109,0,-5.5173,-0.0863048,0,0
0,0,612.785,15.0272,0.0893301,0.996002,1.66618,0,-5.29268,-0.104202,0,0
0,0,612.253,15.1628,0.107525,0.994202,1.83773,0,-0.0365676,-0.124776,0,0
0,0,611.729,15.3204,0.127331,0.99186,1.59236,0,-6.43296,-0.135332,0,0
0,0,611.224,15.5004,0.150698,0.98858,1.6567,0,2.02707,-0.145072,0,0
0,0,610.735,15.7171,0.176177,0.984358,1.6931,0,-3.11712,-0.186739,0,0
0,0,610.194,15.9859,0.211496,0.977379,1.64519,0,3.28713,-0.212264,0,0
0,0,609.725,16.2442,0.243864,0.969809,1.86003,0,2.96747,-0.226639,0,0
0,0,609.275,16.5676,0.276869,0.960908,1.87121,0,-0.470411,-0.2208,0,0
0,0,608.856,16.9054,0.308333,0.951279,1.7326,0,-2.10624,-0.217261,0,0
0,0,608.451,17.2795,0.33856,0.940945,1.57972,0,-4.88492,-0.218609,0,0
0,0,608.07,17.6798,0.3684,0.929668,1.76391,0,-7.07839,-0.201256,0,0
0,0,607.665,18.1605,0.399616,0.916683,1.93872,0,0.699912,-0.185872,0,0
0,0,607.298,18.5794,0.424814,0.90528,2.03395,0,7.96782,-0.187799,0,0
0,0,606.996,19.0365,0.448781,0.893642,1.8382,0,-0.577488,-0.169313,0,0
0,0,606.69,19.5182,0.47183,0.88169,2.0298,0,0.156379,-0.176233,0,0
0,0,606.38,20.0814,0.497701,0.867348,1.83387,0,-0.288683,-0.174809,0,0
0,0,606.131,20.6012,0.517123,0.855911,1.92758,0,0.662711,-0.142999,0,0
0,0,605.911,21.1277,0.535672,0.844426,2.00198,0,2.60732,-0.141662,0,0
0,0,605.698,21.656,0.551571,0.834128,1.83833,0,-9.79395,-0.123021,0,0
0,0,605.474,22.1952,0.565407,0.824812,1.92271,0,-1.03635,-0.118595,0,0
0,0,605.274,22.8473,0.582846,0.812583,1.97256,0,-2.23548,-0.135214,0,0
0,0,605.132,23.4181,0.597698,0.801721,1.95504,0,1.81773,-0.125014,0,0
0,0,604.967,23.9972,0.611227,0.791455,1.95112,0,-3.75496,-0.106295,0,0
0,0,604.873,24.568,0.624625,0.780925,1.88839,0,1.1238,-0.0983094,0,0
0,0,604.772,25.1641,0.637297,0.770618,2.15047,0,10.3514,-0.105163,0,0
0,0,604.695,25.6593,0.645523,0.763741,1.82246,0,0.329055,-0.0911434,0,0
0,0,604.63,26.3389,0.656295,0.754504,2.01064,0,1.71972,-0.0817844,0,0
0,0,604.542,26.9307,0.664814,0.747009,2.14457,0,2.23689,-0.0756471,0,0
0,0,604.517,27.4319,0.671463,0.741038,1.97557,0,0.300752,-0.0681261,0,0
0,0,604.489,27.9362,0.677242,0.73576,2.0096,0,-2.1819,-0.0649061,0,0
0,0,604.455,28.4533,0.682865,0.730545,2.05142,0,-3.11211,-0.0539808,0,0
0,0,604.446,29.0013,0.687259,0.726412,2.23465,0,-0.779678,-0.0514838,0,0
0,0,604.454,29.536,0.690945,0.722907,2.41935,0,2.12876,-0.0462933,0,0
0,0,604.43,30.0977,0.692926,0.721009,2.46586,0,-0.209037,-0.0136835,0,0
0,0,604.42,30.6804,0.695077,0.718935,2.05382,0,-5.76276,-0.0127688,0,0
0,0,604.388,31.2755,0.696638,0.717423,2.55522,0,-1.43433,-0.0182597,0,0
0,0,604.385,31.8021,0.696218,0.717831,2.12895,0,3.66846,0,0,0
0,0,604.372,32.4721,0.696145,0.717901,2.77022,0,-7.54947,0,0,0
0,0,604.36,33.0436,0.695244,0.718774,2.64946,0,5.31492,0,0,0
0,0,604.355,33.5799,0.694864,0.719141,2.5523,0,-1.26233,0,0,0
0,0,604.315,34.2323,0.693816,0.720153,2.90531,0,-0.57677,0,0,0
0,0,604.299,34.8215,0.693809,0.720159,2.3442,0,4.04973,0,0,0
0,0,604.281,35.3559,0.692581,0.72134,2.64954,0,-0.218305,0,0,0
0,0,604.264,35.9842,0.692576,0.721345,2.61428,0,6.37548,0,0,0
0,0,604.237,36.6452,0.693076,0.720865,2.4587,0,-0.996894,-0.0165751,0,0
0,0,604.217,37.175,0.692242,0.721666,2.79616,0,-5.85406,0.0136636,0,0
0,0,604.217,37.7899,0.692859,0.721073,2.33999,0,3.9476,0,0,0
0,0,604.181,38.3106,0.692482,0.721435,2.60152,0,-0.419117,-0.0136044,0,0
0,0,604.166,38.8161,0.692286,0.721623,2.49411,0,5.95249,0.0194931,0,0
0,0,604.154,39.3303,0.691402,0.72247,2.49507,0,-4.7766,0.0107087,0,0
0,0,604.142,39.8488,0.691352,0.722518,2.61111,0,-2.04449,0,0,0
0,0,604.12,40.4668,0.69088,0.722969,2.54103,0,-1.80979,0,0,0
0,0,604.084,40.9781,0.690153,0.723663,2.60012,0,1.70729,0.0188729,0,0
0,0,604.057,41.5719,0.689795,0.724005,2.37482,0,1.49456,0,0,0
0,0,604.007,42.1028,0.688873,0.724882,2.66419,0,-2.15966,0.0227582,0,0
0,0,603.981,42.7087,0.68809,0.725625,2.78849,0,6.13796,0.0182533,0,0
0,0,603.97,43.3144,0.687259,0.726412,2.25781,0,0.0279955,0,0,0
0,0,603.896,43.8214,0.685867,0.727727,2.58614,0,-5.49712,0.0170574,0,0
0,0,603.87,44.4,0.685197,0.728357,2.32766,0,6.50162,0.020639,0,0
0,0,603.852,44.9162,0.683834,0.729638,2.6688,0,1.18997,0.0110911,0,0
0,0,603.802,45.5012,0.681711,0.731622,2.16492,0,2.81567,0.0281573,0,0
0,0,603.791,46.0081,0.679456,0.733716,2.65808,0,3.4987,0.03633,0,0
0,0,603.739,46.6129,0.67666,0.736296,2.40725,0,-2.75203,0.0269637,0,0
0,0,603.648,47.177,0.673592,0.739104,2.32041,0,-6.56578,0.021903,0,0
0,0,603.602,47.7756,0.670269,0.742118,2.27392,0,-1.89058,0.0395964,0,0
0,0,603.512,48.3356,0.666706,0.745321,2.39453,0,0.796517,0.0372424,0,0
0,0,603.455,48.9277,0.663792,0.747917,2.26601,0,-4.39723,0.0322237,0,0
0,0,603.368,49.4815,0.659191,0.751976,2.20912,0,-0.16234,0.0394401,0,0
0,0,603.288,49.9965,0.654899,0.755717,2.08709,0,-2.24544,0.0489014,0,0
0,0,603.2,50.5362,0.65057,0.759447,2.0079,0,3.41085,0.0407456,0,0
0,0,603.1,51.0914,0.645643,0.76364,2.05922,0,-4.15979,0.052417,0,0
0,0,602.998,51.6197,0.640285,0.768137,2.36571,0,-3.50473,0.0609239,0,0
0,0,602.896,52.1965,0.634594,0.772846,2.24966,0,7.18468,0.0505492,0,0
0,0,602.831,52.7206,0.629598,0.776921,2.31425,0,-4.56016,0.0557558,0,0
0,0,602.648,53.2648,0.622149,0.782899,2.09898,0,1.56074,0.0571015,0,0
0,0,602.521,53.7486,0.616856,0.787076,1.84308,0,-1.13118,0.0523244,0,0
0,0,602.401,54.3273,0.608628,0.793456,1.85078,0,5.65857,0.0717102,0,0
0,0,602.171,54.8767,0.599809,0.800143,1.86588,0,5.04913,0.0747318,0,0
0,0,602.037,55.4464,0.590317,0.807172,1.79874,0,12.5019,0.0653676,0,0
